芳香味 VH
苒 Na
苕苕 VH
苛打 VC
苛風 Dh
苟意 VH
苟簡 VH
若m7 Db
若m7是 VG
若像 VG
若定 Tb
若欲 Cb
若欲是 Cb
若準 Cb
若無 Db
若甲 Cb
苦be7得 VK
苦be7通 VK
苦loh8 Na
苦m7 VK
苦功夫 Na
苦嘆 VE
苦慼 Na
苦戲 Na
苦掩 Na
苦斂 Na
苦旱 Na
苦柱 Na
苦桃 Na
苦毛 Na
苦氣 VH
苦湯 Na
苦無 VK
苦皮 Na
苦茶 Na
苦葉葉 VH
苦里 Na
苦驚 Db
苦麻 Na
苦齣 Na
苧仔 Na
苧仔布 Na
苧仔索 Na
苧仔絲 Na
苧仔線 Na
苧仔薯 Na
苧仔衫 Na
英國花 Na
英威 VH
英威磅磅 VH
苹仔 Na
茁泡 VH
茁膿 VH
茁芽 VA
茁蘡 VA
茄仔色 Na
茄朾 Na
茄藤 Na
茄藤樹 Na
茅仔 Na
茅仔草 Na
茅根草 Na
茅草根 Na
茅菅 Na
茫罕罕 VH
茫霧 Na
茱萸 Na
茶siu7 b
茶几仔 Na
茶店仔 Nc
茶心粕 b
茶心茶 Na
茶桌仔 Nc
茶洗 Na
茶瓶 Na
茶甌 Na
茶盅 Na
茶箍 Na
茶箍粉 Na
茶米 Na
茶米茶 Na
茶配 Na
茶鈷 Na
茶鹽 Na
茹chhiang2-chhiang2 Nb
茹ka3-ka3 VH
茹ko--ko Nb
茹ko5 VH
茹so5 VA
茹亂 VH
茹倨 VH
茹冗冗 VH
茹唸 VA
茹氅氅 Na
茹狂狂 VH
茹絞絞 VH
茹絮夢 VA
茹茸鬖框 VH
茹頭鬖髻 VH
茹馬馬 VH
茹鬖鬖 VH
草pho7 Na
草丑仔 Na
草仔墓 Na
草仔性 Na
草刺 Na
草包仔 Na
草厝 Na
草囷 Na
草地傖 Na
草垺 Na
草塞仔 Na
草寮仔 Na
草橄仔 Na
草沖 Na
草猴 Na
草疕 Na
草笠 Na
草笠仔 Na
草索 Na
草菜 Na
草蔬 Na
草蘢 Na
草蜢公 Na
草貓 VH
草踏 VC
草鉼 Na
草間 Na
草雞仔 Na
草鞋板 Na
草鞋禮 Na
草齴 VH
荏 VH
荏漢 Na
荏腳 Na
荏腳數 Na
荏貨 Na
荏路 VH
荏身命 VH
荏馬 Na
荒ham3 VH
荒hiN3 VH
荒埔 Nc
荒心 VH
荒譀 VH
荒頭狗 Na
荔 b
荷包仔 Na
荷蘭薯 Na
莊官 Na
莊腳 Nc
莊腳人 Na
莎雞 Na
莓 Na
莓仔 Na
莞 b
莫卻 Cb
莫捏 VA
莫用 Db
莫說講 Cb
莫講 Cb
莫講卻 Cb
莫講是 Cb
莽 b
莽夫 Na
莽懂 VH
莽懂漢 Na
莿 Na
菁 Na
菁仔 Na
菁仔欉 Na
菁靛 A
菅蓁 Na
菖蒲葉 Na
菜khok Na
菜公 Na
菜堂 Na
菜壟 Na
菜姑 Na
菜子油 Na
菜宅 Nc
菜尾 Na
菜市仔 Nc
菜店 Nc
菜廚 Na
菜擔 Na
菜擔仔 Na
菜架 Na
菜架仔 Na
菜桌 Na
菜母 Na
菜砧 Na
菜确 Na
菜羹飯 Na
菜股 Na
菜脯絲 Na
菜脯角 Na
菜配 Na
菜雞 Na
菜鳥仔 Na
菜鴿 Na
菜鴿目 VH
菜鹹 Na
菝仔 Na
菠菱仔 Na
菠蔆仔 Na
菠薐菜 Na
華噴 VH
華沙公約 Nb
華興 Nc
華費 VC
菱角嘴 VH
萬不二 Cb
萬不幸 Cb
萬刀剉 VB
萬力 Na
萬壽匏 Na
萬壽果 Na
萬年筆 Na
萬百姓 Na
萬花鏡 Na
萬金囝 Na
萱草 Na
萵仔菜 Na
落chhih8 VH
落lam3 VJ
落lau2 VC
落song7 VH
落三落四 VH
落下ham VA
落下頦 VA
落下頷 VA
落交 VH
落人嘴 VH
落低 VA
落佮吐 VA
落來 VA
落俗 Na
落停 VH
落價 VJ
落八 VC
落勢 VH
落半旗 VA
落南 VC
落去樓腳 VA
落句 Nf
落台 VA
落名 VA
落吐瀉 Na
落吐症 Na
落塌 VH
落墟 VA
落孤鳥 VH
落尺 VH
落尾來 Nd
落尾手 Nd
落屎 VA
落屎星 Na
落屎症 Na
落屎藥 Na
落屎馬 Na
落崎 Nc
落嶺 VA
落工 VH
落工夫 VA
落床 VA
落後年 VA
落後日 Nd
落心 VK
落志 VH
落性 VC
落手 VA
落括 VH
落掉 VR
落插 VA
落擺 VC
落攔頭 Na
落教 VA
落斷 VH
落昨日 VA
落景 VC
落柴 VB
落棺 VB
落殼 VH
落毛 VA
落水雞仔 Na
落泊 VH
落洘 VA
落湖 VH
落瀉病 Na
落災 VH
落無 VH
落獄 VA
落班 VA
落田 VA
落監 VA
落眠 VA
落眠床 VA
落種 VA
落空行 VA
落空銃 VH
落站 VC
落級 VB
落耦 VH
落耳 VH
落肉 VH
落肥 VB
落胎 VA
落腳生 Na
落臉 VH
落色 VH
落落 VR
落落來 VR
落落去 VR
落葬 VA
落薄 VH
落藥 VA
落衰 VH
落西北 Nc
落課 VH
落貨 VA
落走 VA
落身 VH
落車 VA
落軟 VB
落陣 VH
落雨天 Nd
落雪 VA
落雷 VA
落霜 VA
落鬮 VH
落鼎 VB
葉仔 Na
葉仔路 Na
葉似花 Na
葉甲 Na
葉稈 Na
葉稿 Na
葉筋 Na
葉絲 Na
葉網 Na
葉身 Na
著ka-chak8 VR
著that VH
著tiau5 VH
著一驚 VH
著傷 VH
著冊 VA
著加促 VH
著勢 VH
著吊 VB
著咳浞 VR
著天吊 VH
著愛 Db
著愛知 Na
著日 VA
著是 Db
著時 Dd
著暝 VA
著欲 Db
著毒 VH
著法 VH
著火燒 VH
著災 VH
著熱狂 VH
著燒 VC
著狂 VH
著猴損 Na
著猴爽 b
著猴踔 Na
著班 VA
著生驚 VH
著病 VA
著病風 VH
著痧 VH
著磨 Na
著等 VK
著算 Cb
著箭 Di
著節氣 VH
著總 VH
著腳觸 VH
著芝磨 VH
著苦 VH
著苦疼 VH
著衰 VH
著觸 VH
著賊偷 VH
著路 Na
著銃 VA
著頭 VC
著驚 VK
著魔神 VH
葫 b
葫蘆腰 Na
葬式 Na
葭 b
葵扇 Na
葵棕 Na
蒙胞 Na
蒙藏委員會 Nb
蒜仔 Na
蒜仔栽 Na
蒜仔骨 b
蒜絨 Na
蒜絨枝 Na
蒝荽 Na
蒲去 VH
蓄傢伙 VA
蓄電量 Na
蓄音機 Na
蓊影 Na
蓋一大 VH
蓋仔 Na
蓋印仔 VA
蓋滷 VA
蓋笑 VA
蓋第一 VH
蓑 Na
蓬弄鬆 VH
蓬心 VH
蓬果 Na
蓬生果 Na
蓬蓬沖 b
蓬蓬著 VH
蓮台 Na
蓮子心 Na
蓮花坐 VA
蓮花舌 Na
蓮花苞 Na
蓮花頭 Na
蓮苞 Na
蓼 b
蓼稿 b
蔓菁 Na
蔗 b
蔗粕 Na
蔗 Nc
蔘仔 Na
蔣總統 Na
蔥珠 Na
蔥管 Na
蔥脆 VH
蔥菜 Na
蔥藕 Na
蔫脯 VH
蔭份 Na
蔭分 Na
蔭屍 Na
蔭火 VA
蔭綠 VH
蔭股 Na
蔭身 Na
蕃薯市 Nc
蕃薯皮 Na
蕃薯簽 Na
蕃薯舅 Na
蕉袋 Na
蕘 b
蕩時日 VJ
蕩蕩晃 VA
蕪菁 Na
薄利 Na
薄命 VH
薄板仔 Na
薄皮 VH
薄皮仔 Na
薄福 VH
薄釐絲 VH
薅 VC
薈 b
薑餅 Na
薟 Na
薟椒仔 Na
薟薑仔 Na
薦任 Na
薪勞 Na
薪禾 Na
薰吹 Na
薰嘴 Na
薰嘴仔 Na
薰土 Na
薰塞仔 Na
薰屎 Na
薰枝 Na
薰殼仔 Na
薰絲 Na
薰草 Na
薰葉 Na
薰酒 Na
薸 Na
藉手 Na
藉言 Na
藉話 Na
藍靛 A
藏水 VA
藏頭沕 Dh
藕粉 Na
藝妲 Na
藝量 VC
藤仔花 Na
藤皮 Na
藥仔店 Nc
藥圓 Na
藥帖 Na
藥散 Na
藥末 Na
藥材王 Nb
藥水布 Na
藥滓 Na
藥王 Nb
藥粕 Na
藥頭仔 Na
藥餅 Na
藩屏 Na
蘆竹仔 Na
蘇氣 VH
蘇派 VH
蘇爽 VH
蘡 Na
蘢 b
蘢親情 Na
蘿蔔菜 Na
虎siu7 Nc
虎仙 Na
虎口嘴 Na
虎口門 Na
虎嘴齒 Na
虎威 Na
虎岫 Nc
虎廚 Na
虎押 Na
虎狼心肝 VH
虎獅 VD
虎獅拿 VD
虎獅狗 Na
虎膦仙 VA
虎膦嘴 VA
虎花 VD
虎莓 Nc
虎豹母 Na
虎頭鉗 Na
虎鰻 Na
虐嘴 VH
虔意 Na
虔捋捋 VH
虔笑 VA
處和 VA
處折 VD
處治 VC
虛lam2 VH
虛泛 VH
虛無主義 Na
虛花 VH
虛荏 VH
虛裂裂 VH
虛詐 VH
號做 VG
號叫 VG
號名 VG
號吹 Na
號筒 Na
號頭 Na
號頭旗 Na
虧心 A
虧心行 Na
虧損累累 VH
虯 VH
虯之溜 VH
虯儉 VH
虯毛 Na
虯頭毛 Na
虱 b
虱母 Na
虱母仔 Na
虼蚤 Na
虼蠐 Na
蚊sak仔 Na
蚊仔 Na
蚊仔水 Na
蚊仔窗 Na
蚊仔薰 Na
蚊仔香 Na
蚊摔 Na
蚊摔仔 Na
蚊罩 Na
蚊薰 Na
蚋 Na
蚋仔草 Na
蚓 b
蚜 b
蚵仔兜 VC
蚵仔鹹 VH
蚵油 Na
蚵酺 b
蚶 b
蚶蚶 VH
蚼蟻 Na
蚼蟻堆 Na
蚼蟻塔 Na
蚼蟻岫 Na
蚼蠅 Na
蛀嘴齒 Na
蛀核 VC
蛀洞 Na
蛀空 Na
蛀穿 Na
蛀蚼 Na
蛀蛘 Na
蛀齒 Na
蛀龜仔 Na
蛇舅母 Na
蛇蟒 Na
蛇麻草 Na
蛉 b
蛘廣西 Na
蛘蜅西 Na
蛜蝛 Na
蛤kui仔 Na
蛤仔 Na
蛤蛙 Na
蛤蛙仔 Na
蛸 b
蛻毛 VA
蜂siu7 Na
蜂siu7煤 Na
蜂siu7空 Na
蜂岫 Na
蜂岫肚 Na
蜂蝦 Na
蜅 Na
蜅蛙 Na
蜈蚣珠 Na
蜈蚣蛸 Na
蜈蜞 Na
蜈蜞帶 Na
蜊仔 Na
蜚 b
蜜房 Na
蜞 Na
蝒蟲 Na
蝕日 VA
蝕月 Na
蝕水 VA
蝕痕 VC
蝘蜓 Na
蝡價 VA
蝦乾 Na
蝦卑 Na
蝦卵 Na
蝦米曲 VA
蝦米蹺 VA
蝨母 Na
蝶仔 Na
蝶仔花 Na
蝹先生 Na
蝹蜷 VA
螉蠮 Na
螉蠮腰 Na
螉蠮蜂 Na
螟個 Na
螟蛉子 Na
螳臂當車 VA
螺仔 Na
螺仔殼 Na
螺仔鬃 Na
螺哨角 Na
螺母 Na
螺絲刀 Na
螺絲母 Na
螺絲牙 Na
螺絲絞 Na
螺絲鏇 Na
螺鬃 Na
螿蜍 Na
蟉蚤 Na
蟉蟬 Na
蟉蠐 Na
蟉蠽 Na
蟑蜍 Na
蟟鯉 Na
蟧蜈車 Na
蟫仔 Na
蟫蟲 Na
蟫蠽 Na
蟫魚 Na
蟬仔 Na
蟯 b
蟯仔 Na
蟯嗤嘈 VH
蟯弄 VC
蟯歹 VH
蟯癢 VB
蟯蟯chhoah VH
蟯蟯so5 VH
蟯蟯動 VH
蟯蟶 VH
蟲絲 Na
蟳仔 Na
蟳仔仁 Na
蟳管 Na
蟳管挾 Na
蟳管腳 Na
蟳膏 Na
蟶 b
蟶無影 Na
蟹仔 Na
蟺蟲仔 Na
蠅虎 Na
蠍仔 Na
蠍仔蟲 Na
蠐 b
蠓罩 Na
蠔仔 Na
蠔殼灰 VH
蠟板 Na
蠟燭台 Na
蠟盤 Na
蠟紙 Na
蠢笨 VH
蠹魚 Na
蠻柴頭 Na
蠻皮 VH
蠻皮癬 Na
蠽仁 Na
蠽仔 Na
蠽膏 Na
血凍 Na
血崩山 VH
血巴 Na
血抱心 Na
血攻心 VI
血朵 Na
血母 Na
血油 Na
血滓 Na
血漢 VH
血痢 Na
血瘤 Na
血腮腮 VH
血臊 VH
血蟲 Na
血角 Na
行be7通 VH
行hong5 VH
行oa2 VR
行thang3-thang3 VR
行云 VA
行勻 VA
行去 VR
行去a VH
行口 Nc
行向 Na
行大禮 VA
行宜 Na
行山 VA
行彎路 VA
行後山 VB
行徙 VA
行拳 VA
行放 Na
行政法院 Nc
行時 VH
行暗路 VH
行會通 VH
行柴腳 VA
行棋 VA
行江湖 VA
行無路 VH
行痕 VH
行短路 VA
行節氣 Na
行腳到 VA
行腳花 VA
行詐 VC
行誕 VH
行踏 VA
行轉 VR
行透透 VR
行過去 VR
行過身 VC
行郊 Nc
行都 Nc
行酒家 VA
行雲頂 VH
行靈 VH
衒禮 VB
街仔 Nc
街頂 Nc
衛生衫 Na
衝hong5 VH
衝射 VA
衝拚 VA
衝犯 VC
衝皇 VH
衝碰 VH
衝磅 VH
衝面 Dg
衝風 VA
衝 VC
衣收裙 Na
衣裳身穿 VC
表叔 Na
表姪 Na
表小妹 Na
表汗 VH
表的 Na
衫丈 Na
衫仔弓 Na
衫仔抿 VC
衫仔料 Na
衫仔枋 Na
衫仔架 Na
衫仔槌 Na
衫仔櫥 Na
衫仔脰 Na
衫仔袋 Na
衫仔裾 Na
衫仔褲 Na
衫仔襟 Na
衫仔領 Na
衫帕 b
衫弓仔 Na
衫料 Na
衫櫥 Na
衫穿 Na
衫連裙 Na
衰bai2 VH
衰siau5 VH
衰尾 VH
衰旺 Na
衰旺兆 Na
衰旺手 Na
衰旺氣 Na
衰氣 Na
衰荏 VH
袋仔 Na
袋土 Na
袋恭 VH
袋糞 Na
袋錶 Na
袍襤 Na
袒親 VA
袞 VA
袪勢命 VH
袪屎 VH
被包 Na
被囊 Na
被舖 Na
被裙 Na
被鋪席 Na
袱 b
袷 VC
裁縫桌 Na
裂嘴 Na
裂戎散甲 VH
裂破 VR
裂紃 Na
裂經 VH
裌 Na
裌仔 Na
裔孫 Na
裘仔 Na
裙帶菜 Na
補thap VC
補that VC
補thiN7 VC
補剔 VC
補嘴齒 VB
補塌 VC
補塞 VC
補夠夠 VR
補夠額 VR
補所 Na
補搭 VC
補欠 VB
補添 VC
補漏 VA
補物 Na
補紩 VC
補肉 Na
補鞋 VA
裝仿 VC
裝奇做怪 VA
裝娗 VC
裝樣 VA
裝痟 VC
裝皮 VC
裝車 VB
裼屑屑 VH
裼溜溜 VH
製冰 VA
複寫紙 Na
褒唆 VR
褒囉唆 VC
褒囉嗦 VC
褒賞 VD
褙 VA
褙chhak VA
褙壁 VC
褙擦 VA
褥仔kham3 Na
褪the3-the3 VH
褪人 VD
褪光光 VR
褪剝裼 VA
褪孝 VC
褪帽 VA
褪殼 VA
褪毛 VA
褪澈澈 b
褪皮 VA
褪脩 b
褪腹澈 VH
褪裼裼 VH
褪裼麥 Na
褪褲lan7 VH
褪褲膦 VH
褪赤腳 VH
褪赤裼 VH
褲底 Na
褲撐 Na
褲筒 Na
褲腳尾 Na
褲衩 Na
褲袋仔 Na
褲頭帶 Na
褸碎 VH
褻體 VH
襒chah VH
襟章 Na
襟胸 Na
襤 b
襤棉裘 b
襤獅狗 Na
襪仔 Na
襪帶 Na
襪束 Na
襯皮 Na
西peng5 Nc
西仔貨 Na
西方國家 Na
西洋琴 Na
西照日 VH
西瓜起沙 Di
西米羅 Na
西魯 Nc
覆leh睏 VA
覆文 VB
覆笑 VA
覆腰 VA
覆菜 Na
覆順亭 Na
覆龜亭 Na
見人好 VH
見人見笑 VH
見但 Cb
見來成 VH
見公母 VA
見古 VH
見外 VH
見大 VI
見天 VH
見天狗 Na
見奇 VH
見擺 Dd
見改 VH
見本 Na
見生死 Na
見真 VH
見笑代 Na
見笑草 Na
見笑面 Na
見若 Cb
見輸嬴 VA
見輸贏 VA
見錢死 Na
見錢痟 Na
規koaN7 Df
規世人 Na
規半工 Na
規崙日 Dd
規崙身 Nc
規年 Dd
規心 Dh
規拖 Df
規日 Dd
規暝 Dd
規暝到天光 Dd
規氣 Db
規盤 A
規篇 Df
規罪 VI
規腹 Nf
規色 Da
規身 Nc
規身軀 Nc
規迣 Dg
規頭面土 VH
覓仔 Na
覓喪 VA
覓病 VA
覓脈 VB
覓頭路 VA
親像款 VH
親堂 Nc
親姆 Na
親家倌 Na
親家姆 Na
親戽戽 VH
親昌 VA
親疊親 VH
親目 Dh
親目看著 VE
親目見 VE
親親成 Na
覲 VE
覷懵 Na
覷睛 Na
覺民 Nb
觀世音菩薩 Nb
觀台 Nc
觀音菜 Na
觀音蛇 Na
觀顧 VC
觀風 VA
角勢 Nc
角糖 Na
角頭石 Na
角齒 Na
觚 Na
解儌 VA
解元 Na
解勸 VA
解姑體 VH
解彩 VC
解心悶 VB
解氣 VC
解洗 VA
解熱藥 Na
解燻 VA
解薰 VA
解衰 VC
解騷 VB
解鬱 VB
觱仔 Na
觸ke5 VI
觸人意 VC
觸仔 Na
觸嘴 VA
觸惡 VC
觸意 VC
觸數 VA
觸景 Dd
觸椵 VA
觸牙 VA
觸磕 Na
觸算盤 VB
觸纏 Na
觸舌 VA
觸著 VJ
觸蹄 VH
言猶在耳 VH
訂親 VB
訃音 Na
計共 Da
計智 Na
計會 Da
計略 Na
計計 Da
討乞 VD
討人 Na
討人命 VB
討人情 VB
討債囝 Na
討債物 Na
討功勞 VB
討命 VB
討契兄 VH
討情 VA
討掠 VA
討掬 VR
討數 VA
討死 VA
討海仔 Na
討海的 Na
討無面 VH
討緊緊 VD
討衰 VH
討論著 VR
討趁 VA
討食 VA
訕 VC
訕\-人召 VC
訕siau5 VC
訕倒轉 VA
訕削 VC
訕囈 VH
訕洗 VC
訕罵 VC
託仗 VD
記be7-tiau5 VR
記be7清 VR
記tiau5 VR
記心 VR
記心記肝 VI
記才 Na
記持 VA
記數 VA
記椆 VR
記椆椆 VI
記法 Na
記神 Na
記認 Na
記賬 VA
訝 VH
訣絕 VA
訣說 VF
訣頭 Na
設人 VD
設仙 VD
設使 Cb
設使是 Cb
設呔 Nf
設呔好 VH
設呔寒 VH
設景 VA
設體 VA
註好好 VK
註定著 VK
註死 Db
詣 b
試滋味 Na
試看mai7 VF
試食 VC
試鹹汫 VC
詨siau5 VA
詨siau5話 Na
詨六 VB
詨六話 Na
詬詬罵 VC
詭詐 VH
話仁 b
話仔話栓 VB
話仙 VA
話尾 Na
話屎 Na
話引 Na
話掠胖碼 VA
話柄 Na
話栓 Na
話款 Na
話母 Na
話注 VC
話無頭序 VH
話粕 Na
話縫 Na
話興 Na
話虱 Na
話踏脫 VH
話門 Na
話關 Na
話骨 Na
該哉 Db
該然 Db
該親 Na
詼 VC
詼仙 Na
誆kiauh VA
誇功 VA
認bat VJ
認供 VE
認分 VH
認口供 VE
認戇 VH
認數 VA
誑乖 VH
誕字 VA
誕筆 VA
誕誤 Na
誘餳 VC
誚皮 VC
誚躂 VC
誠久 Dd
誠好 Dh
誠心歡迎 VC
誠濟 Ne
誠無 Df
誠爛 VH
誠衝 VH
誤taN7 Na
說lou2力 VB
說多謝 VB
說謝 VB
說透流 VR
課腳 Na
誻誻叫 VA
誼獅獅 VA
誼誼chhoah VA
誼誼笑 VA
調勢 Na
請人 VA
請人客 VA
請功 VB
請桌 VA
請祖公 VB
諍話 VE
諒情 VC
論其實 Db
論真 Db
論算 VA
諞 VD
諞人 b
諞仙仔 Na
諢笑 VB
諢耍笑 VB
諱母 VE
諸娘 Na
諸娘人 Na
諸葛菜 Na
謄正 VR
謄清 VR
謎猜 Na
謔削 VC
謔燒 VC
謔笑 VC
謔誚 VC
謗大 VC
謗風車 VA
謙細 VH
講be7合 VR
講be7得過 VR
講chhit-tho5 Na
講chhit-tho5--e5 Na
講ham3古 Na
講kah VC
講la天 VA
講m7著 VR
講soah VR
講taN3 VA
講taN7 VR
講一無兩 VH
講了講 VA
講仙古 Na
講仙鑼 Na
講來 VR
講俏話 VA
講價數 VA
講加話 VA
講千講萬 VE
講嘩 Na
講大話 VA
講好勢ah VB
講好話 VA
講差 VR
講慣 Na
講敁氣 VA
講暢 VB
講清楚 VR
講甲m7-koe7 VH
講白賊 VA
講知 VC
講破 VR
講笑 VA
講笑詼 VH
講耍笑 VB
講著 VR
講親 VA
講親chiaN5 VA
講譴耍 Na
講透枝 VA
講通和 VC
講通套 VC
講通晃 VA
講通透 VC
講開 VC
講鬼話 VH
謝城隍 VC
謝願 VA
譀 VH
譀其呱 VH
譀古 Na
譀呱呱 VH
譀想 VE
譀斗籠 VH
譀浡 VH
譀狗 Na
譀話 Na
譀譀 VH
譀鏡 Na
證見 Na
譜脈 Da
譜脈仔 Db
譜譜仔 Da
譟姦撟 VC
警備車 Na
警螺 Na
警誡 VJ
譬如講 P5
譬相 Na
譬論 Na
譯員 Na
議請 VF
譴相 VH
護兵 Na
護厝 Nc
護庇 VC
護肩kah Na
護身刀 Na
譺洗 VC
讀過 VR
變弄 VA
變怪 VA
變把戲 VA
變景 VA
變款 VR
變步 VC
變歹 VR
變無步 VH
變無輦 VH
變無魍 VH
變猴弄 VA
變甲 VR
變目 VA
變空 VA
變空榫 VA
變空頭 VA
變竅 VH
變肥 VH
變胚 VH
變臭面 VH
變虎貓 VA
變蚊 VA
變風面 VA
變鬼 VA
變鬼變怪 VA
變魍 VA
讎 b
讎人 Na
讎家 Na
讎怨 Na
讎恨 Na
讎敵 Na
讎視 VJ
讎隙 Na
讓手 VA
讖leh VE
讖講 VE
豆po5 Na
豆siN7 Na
豆乳 Na
豆仁綠 Na
豆仔 Na
豆仔油 Na
豆仔鳥 Na
豆殼 Na
豆油店 Nc
豆稈 Na
豆稿 Na
豆箍 Na
豆簽 Na
豆粕 Na
豆腐皮 Na
豆花蛇 Na
豆苞 Na
豆菜 Na
豆菜芽 Na
豆蔻 Na
豆豉酺 Na
豆酺 b
豆醬 Na
豆醬醅 Na
豆頭 Na
豆鹹 Na
豆麩 b
豈m7 Db
豈奇 VH
豈會 Db
豈赫奇 VH
豉 b
豉目 VH
豉菜 VA
豉豆油 Na
豌豆瘡 Na
豔福 Na
象牙床 Na
象鼻椿 Na
豪舉 Na
豫牌仔 VA
豬\|m Na
豬tiau5 Nc
豬仔囝 Na
豬公牙 Na
豬哥標 Na
豬哥牙 Na
豬哥神 VH
豬哥精 Na
豬尺 Na
豬屠 Nc
豬椆 Nc
豬櫳 Nc
豬母奶 Na
豬母松 Na
豬母草 Na
豬母菜 Na
豬油粕 b
豬灶 Nc
豬災 VH
豬牢 Nc
豬砧 Nc
豬胚 Na
豬腰形 Na
豬腰範 Na
豬腳蹄 Na
豬膋 Na
豬頭爿 Na
豬頭肥 Na
豬鬃 Na
貓siau5 VH
貓仔相 VH
貓仔面 Na
貓兒眼 Na
貓徙siu7 S
貓毛 VH
貓痕 Na
貓神 VH
貓貓相 VC
貓貓看 VC
貓面 Na
貓面e5 Na
貓頭姑 Na
貓頭鳥 Na
貓點 Na
貞節坊 Na
貞節牌 Na
負心郎 Na
負號 Na
財王 Na
財禮 Na
貢仔 Na
貢仔寮 Nc
貧憚 VH
貧憚人 Na
貧憚仙 Na
貧憚蟲 Na
貧憚骨 Na
貨單 Na
貨尾 Na
貨底 Na
貨扮 Na
貨範 Na
貨粿 Na
貨草 Na
貨身 Na
販仔 Na
販仔間 Nc
販獀 Na
貪嘗 VH
貪污罪 Na
貪老 Na
貪花 VH
貪迷 VJ
貫肉koaN7 Na
貫肉球 Na
貫過 VC
貫鼻 VA
責督 VF
責罪 VC
貯khng3 VC
貯備金 Na
貯入 VR
貯水池 Na
貯淀 VR
貯糜 VC
貯飯 VA
貴數 VH
貴蔘蔘 VH
買be7著 VR
買be7起 VR
買倒轉 VR
買厝 VA
買命 VH
買囑 VR
買抹 VC
買收 VC
買會起 VR
買腳數 VA
買落來 VR
買賣業 Na
貸借 VD
貸入 VR
貺 VD
費心思 VH
費心情 VH
費心神 VK
費氣 VH
費精神 VH
費電 VH
貼本 VH
貼起去 VR
貿人 VA
貿件 VA
貿到底 VC
貿工 Na
貿頭 Na
賀儀 Na
賀函 Na
賀喜 VB
賀客 Na
賀帖 Na
賀正 VB
賀生日 VB
賁門 Na
資贊 VC
賊仔 Na
賊仔性 VH
賊仔物 Na
賊仔癖 VH
賊仔白 Na
賊仔目 Na
賊仔窩 Nc
賊仔貨 Na
賊仔骨 VH
賊岫 Nc
賊款 Na
賊物 Na
賊目 Na
賊貨 Na
賊贓 Na
賊頭 Na
賊頭賊耳 VH
賒數 VA
賒欠 VD
賜hou7 VD
賞乞食 VD
賞封 Na
賞年 Na
賞銀 Na
賠be7起 VR
賠命 VA
賠補 VD
賣了 VA
賣互 VR
賣倒斷 VR
賣嘴水 VA
賣大燈 VA
賣盡根 VR
賣肉 VA
賣雜細e5 Na
賤水 VA
賤骨 Na
賤骨相 Na
賭khiang3 VA
賭勇 VH
賭友 Na
賭字運 VA
賭強 VF
賭數 Na
賭衰旺 VA
賭造化 VA
賭雄 VA
賴hou7 VJ
賴債 VA
賺食 VA
賻 VE
贅仔 Na
贈助 VC
贈嘴 VA
贈手 Na
贈錢 VD
贊力 Na
贊嘴 VA
贊後 Na
贊手 Na
贊氣 VB
贊聲 VC
贊聲勢 VB
贍老 VH
贏kiau2 VR
贏的 Na
贏著 VJ
贏轉來 Dh
贔力 VA
赤khiat8-khiat8 VH
赤khok-khok VH
赤koaiN2-koaiN2 VH
赤pe5-pe5 VH
赤丹 Na
赤仔漢 Na
赤土 Na
赤婆 Na
赤尾tai Na
赤斑瘡 Na
赤查某 Na
赤根菜 Na
赤槿 Na
赤沙糖 Na
赤牛 Na
赤狗目 VH
赤疹 Na
赤瘡 Na
赤目 VH
赤砂 Na
赤空 VH
赤糖 Na
赤膽 Na
赤裼裼 VH
赤韁 Na
赤體 VH
赤鬼 Na
赤鬼鬼 VH
赤鼠 Na
赦著頭 b
赫呢 Dh
走bih VA
走chhe7 VC
走choah8 Na
走choh8 VA
走chong5 VA
走三關 VA
走亂 VA
走債 VA
走兵 Na
走凍 VC
走出監 VA
走反 VA
走命 VA
走噴噴 VA
走學 VA
走徙 VA
走手 VC
走桌 VA
走水的 VA
走消 VC
走犯 Na
走相掠 VA
走相迮 VA
走稅 VA
走竄 VA
走範 VH
走精 Na
走紗 VH
走繩 VJ
走胎 VH
走脫 VA
走腹 VH
走色 VH
走赦馬 S
走趁 VA
走跳 VA
走透 VA
走過手 VA
走長碼 Na
走閃 VA
走離 VA
走雨 VA
走電 VH
走風 VA
走飆 VA
走餉 VA
走馬 VA
走馬hong5 Na
走馬喉 Na
走馬廊 Na
走馬風 Na
走鬮 Na
赴墟 VA
赴市 VR
赴後手 Na
赴時 Dd
赴流水 VR
赴試 VA
赴赴 VR
起\-手 VA
起chheh VA
起chhio VH
起chhoah VA
起hong5 VH
起khian3 Dd
起khian3頭 Na
起khian3鼓 Na
起siau2 VH
起事端 VB
起交拼 VA
起凊吶 VH
起動著 Dd
起勢 VJ
起去 VA
起反 VA
起反僥 VA
起呸面 VA
起因ti7 VI
起基祖 Na
起大膽 Dh
起嬈 VH
起山 VA
起崎 VA
起工 VA
起底 VA
起性 VA
起性地 VA
起恨 VH
起惡 VH
起惡面 VH
起愛笑 VA
起戇 VH
起手 VA
起挽面 VA
起掉 VA
起攔頭 Na
起曲頭 VA
起更 VH
起橫 VH
起歁 VH
起歹 VH
起歹面 VH
起殺心 VH
起殺膽 Dh
起毛管 VH
起氣 VH
起水 VA
起波 VH
起火燒 VH
起炊 VA
起無空 VA
起狂 VH
